MSGID,MNEMONIC,LINENO,LEVEL,TEXT,PBUTTONS
521.0,IO_INVALID_ACCESS_METHOD,3.0,E,server that you have selected is not valid.,SASHELP.FSP.OK.SLIST
534.0,IO_NOT_EDIT_SOURCE,1.0,W,"%lThe source entry, %1$, cannot be edited.",SASHELP.FSP.OK.SLIST
551.0,IN_ANAL_VAR_NEEDED,1.0,E,Please select at least one analysis variable.,SASHELP.FSP.OK.SLIST
552.0,IN_EMPTY_TABLE,1.0,N,You have created an empty report.,SASHELP.FSP.OK.SLIST
552.0,IN_EMPTY_TABLE,2.0,N,Please verify that you have not requested,SASHELP.FSP.OK.SLIST
552.0,IN_EMPTY_TABLE,3.0,N,a nonexistent subset.,SASHELP.FSP.OK.SLIST
570.0,IN_FORMAT_NOT_FOUND,1.0,N,Format %1$ not found.,SASHELP.FSP.OK.SLIST
570.0,IN_FORMAT_NOT_FOUND,2.0,N,Using unformatted values for column %2$.,SASHELP.FSP.OK.SLIST
587.0,IO_OBJNAME_REQUIRED,1.0,E,An object name is required. Specify one or press,SASHELP.FSP.OK.SLIST
587.0,IO_OBJNAME_REQUIRED,2.0,E,Cancel to quit.,SASHELP.FSP.OK.SLIST
588.0,IO_EDITPGM_REQUIRED,1.0,E,An edit program is required. Specify one or press,SASHELP.FSP.OK.SLIST
588.0,IO_EDITPGM_REQUIRED,2.0,E,Cancel to quit.,SASHELP.FSP.OK.SLIST
589.0,IO_RUNPGM_REQUIRED,1.0,E,A run program is required.  Specify one or press,SASHELP.FSP.OK.SLIST
589.0,IO_RUNPGM_REQUIRED,2.0,E,Cancel to quit.,SASHELP.FSP.OK.SLIST
590.0,IO_UNIQUE_OBJNAME,1.0,E,The specified object name is not unique.,SASHELP.FSP.OK.SLIST
591.0,IO_HOTOUT_BLANK,1.0,E,%lNo output was specified.  There is nothing to display.,SASHELP.FSP.OK.SLIST
592.0,IO_HOTOUTG_BLANK,1.0,E,%lNo graph was specified.  There is nothing to display.,SASHELP.FSP.OK.SLIST
593.0,IO_HOTOUTC_NOTEXIST,1.0,E,"%lThe catalog entry specified, %1$, does not exist or cannot be read.  There is no output to display.",SASHELP.FSP.OK.SLIST
594.0,IO_HOTOUTF_NOTEXIST,1.0,E,"%lThe filename specified, %1$, does not exist or cannot be read. There is nothing to display.",SASHELP.FSP.OK.SLIST
595.0,IO_HOTOUTG_NOTEXIST,1.0,E,"%lThe graph specified, %1$, does not exist or cannot not be read.  There is nothing to display.",SASHELP.FSP.OK.SLIST
