MSGID,MNEMONIC,LINENO,LEVEL,TEXT,PBUTTONS
3928.0,IN_PWLENGTH,2.0,E,re-enter the password.,SASHELP.FSP.OK.SLIST
3929.0,IN_PWERROR,1.0,E,Incorrect password entered.  Please re-enter the password.,SASHELP.FSP.OK.SLIST
3930.0,IN_CONNECT,1.0,Q,Do you want to connect to the server?,SASHELP.FSP.YN.SLIST
3931.0,IO_NOREMOTE_LIB_REUSE,1.0,E,You must specify different names for the Project,SASHELP.FSP.OK.SLIST
3931.0,IO_NOREMOTE_LIB_REUSE,2.0,E,Library and the Data Library when using a remote,SASHELP.FSP.OK.SLIST
3931.0,IO_NOREMOTE_LIB_REUSE,3.0,E,server.  Please change one of the libraries to,SASHELP.FSP.OK.SLIST
3931.0,IO_NOREMOTE_LIB_REUSE,4.0,E,another name.,SASHELP.FSP.OK.SLIST
3944.0,IO_ONESLICE,1.0,E,Select at least one pie slice.,SASHELP.FSP.OK.SLIST
3959.0,IO_NO_SAMPLE,1.0,E,Sample could not be generated: %$,SASHELP.FSP.OK.SLIST
3965.0,IO_NOOPENDS2,1.0,E,Could not open %1$.  %2$,SASHELP.FSP.OK.SLIST
3966.0,IO_NO_SERVER_START,1.0,E,Could not start server.,SASHELP.FSP.OK.SLIST
3973.0,IN_NO_MODIFY_OLDVAR,1.0,E,Cannot modify %$.  Can only modify new variables.,SASHELP.FSP.OK.SLIST
3974.0,IN_NO_TRANSFORM_NEWVAR,1.0,E,Cannot transform %$. Can only transform original variables.,SASHELP.FSP.OK.SLIST
3985.0,IN_RUN_COMPLETE,1.0,N,Run for %$ completed successfully.,SASHELP.FSP.OK.SLIST
3987.0,IN_RUN_BROWSE,1.0,Q,Run for %$ completed successfully.  Do you wish to view results?,SASHELP.FSP.YN.SLIST
3988.0,IN_RUN_FAIL,1.0,E,Run for %1$ failed.  %2$,SASHELP.FSP.OK.SLIST
3990.0,IO_OPTERR1,1.0,E,2 Leaf Size (%1$) must be <= Split Size (%2$).,SASHELP.FSP.OK.SLIST
3991.0,IO_OPTERR2,1.0,E,Observation Sufficient for Search must be >= Split Size.,SASHELP.FSP.OK.SLIST
3998.0,DI_TOO_MANY_ASSOC,1.0,W,More than 5000 associations have been found. You may either:,SASHELP.FSP.OC.SLIST
3998.0,DI_TOO_MANY_ASSOC,2.0,W,Select OK to use the first 5000 associations to compute sequences or,SASHELP.FSP.OC.SLIST
3998.0,DI_TOO_MANY_ASSOC,3.0,W,Select CANCEL to go back and re-run associations with a higher support setting.,SASHELP.FSP.OC.SLIST
4011.0,IN_DATREPLDONE,1.0,N,Data Replacement completed.,SASHELP.FSP.OK.SLIST
4022.0,IN_ONESLICE,1.0,N,Select at least one slice.,SASHELP.FSP.OK.SLIST
4036.0,IO_LOCKEDFILE,1.0,E,"Unable to %1$ ""%2$"".  Lock held by another user or process.",SASHELP.FSP.OK.SLIST
4039.0,IO_TOO_MANY_VARS,1.0,E,Too many %2$ variables have been selected in %1$ tool.,SASHELP.FSP.OK.SLIST
4040.0,DI_ASC_TO_RULEGEN,1.0,W,The number of associations found is %1# greater,SASHELP.FSP.OC.SLIST
4040.0,DI_ASC_TO_RULEGEN,2.0,W,than the current processing limit of %2#,SASHELP.FSP.OC.SLIST
4040.0,DI_ASC_TO_RULEGEN,3.0,W,from the Processing Options tab. The processing,SASHELP.FSP.OC.SLIST
4040.0,DI_ASC_TO_RULEGEN,4.0,W,limit exists to prevent you from running out of,SASHELP.FSP.OC.SLIST
4040.0,DI_ASC_TO_RULEGEN,5.0,W,memory and needs to be tailored to your,SASHELP.FSP.OC.SLIST
4040.0,DI_ASC_TO_RULEGEN,6.0,W,hardware. Please consult the documentation.,SASHELP.FSP.OC.SLIST
4040.0,DI_ASC_TO_RULEGEN,7.0,W,"If you continue processing, you may run out",SASHELP.FSP.OC.SLIST
4040.0,DI_ASC_TO_RULEGEN,8.0,W,of memory.,SASHELP.FSP.OC.SLIST
4040.0,DI_ASC_TO_RULEGEN,9.0,W,Select OK to continue processing.,SASHELP.FSP.OC.SLIST
4040.0,DI_ASC_TO_RULEGEN,10.0,W,Select CANCEL to re-run tool with a higher,SASHELP.FSP.OC.SLIST
4040.0,DI_ASC_TO_RULEGEN,11.0,W,processing limit and/or with higher support level.,SASHELP.FSP.OC.SLIST
4041.0,IN_SUBSET_SPEC_INCOMPLETE,1.0,E,Subset request not specified %1$.,SASHELP.FSP.OK.SLIST
4042.0,IN_SUBSET_NO_RECORDS,1.0,N,Subset request did not find any matches.,SASHELP.FSP.YN.SLIST
4042.0,IN_SUBSET_NO_RECORDS,2.0,N,Do you want to modify the subset request?,SASHELP.FSP.YN.SLIST
4043.0,IO_GENERIC_DATASET,1.0,E,The data set containing %1$.,SASHELP.FSP.OK.SLIST
4044.0,IO_SUBSET_COMBO_ITEMS,1.0,E,To use the %1$ feature at least %2#,SASHELP.FSP.OK.SLIST
4044.0,IO_SUBSET_COMBO_ITEMS,2.0,E,items must be selected from the,SASHELP.FSP.OK.SLIST
4044.0,IO_SUBSET_COMBO_ITEMS,3.0,E,%3$ hand side.,SASHELP.FSP.OK.SLIST
4050.0,IO_SELTRGT,1.0,E,Select a target variable.,SASHELP.FSP.OK.SLIST
4053.0,IO_WRNGTARGET,1.0,E,Ordinal targets are not valid. Specify,SASHELP.FSP.OK.SLIST
4053.0,IO_WRNGTARGET,2.0,E,binary nominal or interval targets.,SASHELP.FSP.OK.SLIST
4056.0,IO_WRNGMINSIZE,1.0,E,Minimum number of observations in a leaf should be >= 1.,SASHELP.FSP.OK.SLIST
4057.0,IO_WRNGSUBSPLT,1.0,E,Observations required for a split search should be >= 2.,SASHELP.FSP.OK.SLIST
