libname,memname,path,objname,fmtname,fmttype,source,minw,mind,maxw,maxd,defw,defd
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLDDF,NLDDFDT,F,U,7.0,0.0,80.0,39.0,32.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLDDF,NLDDFDT,I,U,13.0,0.0,40.0,39.0,18.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLDDF,NLDDFDWN,F,U,1.0,0.0,64.0,0.0,18.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLDDF,NLDDFMN,F,U,1.0,0.0,64.0,0.0,18.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLDDF,NLDDFMY,F,U,5.0,0.0,14.0,0.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLDDF,NLDDFMY,I,U,5.0,0.0,32.0,0.0,5.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLDDF,NLDDFWDX,F,U,3.0,0.0,74.0,0.0,58.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLDDF,NLDDFWKX,F,U,2.0,0.0,76.0,0.0,56.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNIAED,F,U,8.0,0.0,32.0,28.0,12.0,3.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNIAED,I,U,8.0,0.0,32.0,28.0,12.0,3.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNIAUD,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNIAUD,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNIBGN,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNIBGN,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNIBRL,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNIBRL,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNICAD,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNICAD,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNICHF,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNICHF,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNICNY,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNICNY,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNICZK,F,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNICZK,I,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNIDKK,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNIDKK,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNIEEK,F,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNIEEK,I,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNIEGP,F,U,8.0,0.0,32.0,28.0,12.0,3.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNIEGP,I,U,8.0,0.0,32.0,28.0,12.0,3.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNIEUR,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNIEUR,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNIGBP,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNIGBP,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNIHKD,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNIHKD,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNIHRK,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNIHRK,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNIHUF,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNIHUF,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNIIDR,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNIIDR,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNIILS,F,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNIILS,I,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNIINR,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNIINR,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNIJPY,F,U,8.0,0.0,32.0,28.0,12.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNIJPY,I,U,8.0,0.0,32.0,28.0,12.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNIKRW,F,U,8.0,0.0,32.0,28.0,12.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNIKRW,I,U,8.0,0.0,32.0,28.0,12.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNILTL,F,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNILTL,I,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNILVL,F,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNILVL,I,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNIMOP,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNIMOP,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNIMXN,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNIMXN,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNIMYR,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNIMYR,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNINOK,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNINOK,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNINZD,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNINZD,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNIPLN,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNIPLN,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNIROL,F,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNIROL,I,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNIRUB,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNIRUB,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNIRUR,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNIRUR,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNISEK,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNISEK,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNISGD,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNISGD,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNISKK,F,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNISKK,I,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNITHB,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNITHB,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNITRY,F,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNITRY,I,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNITWD,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNITWD,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNIUSD,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNIUSD,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNI,NLMNIZAR,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNI,NLMNIZAR,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLAED,F,U,8.0,0.0,32.0,28.0,12.0,3.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLAED,I,U,8.0,0.0,32.0,28.0,12.0,3.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLAUD,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLAUD,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLBGN,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLBGN,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLBRL,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLBRL,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLCAD,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLCAD,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLCHF,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLCHF,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLCNY,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLCNY,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLCZK,F,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLCZK,I,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLDKK,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLDKK,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLEEK,F,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLEEK,I,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLEGP,F,U,8.0,0.0,32.0,28.0,12.0,3.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLEGP,I,U,8.0,0.0,32.0,28.0,12.0,3.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLEUR,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLEUR,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLGBP,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLGBP,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLHKD,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLHKD,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLHRK,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLHRK,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLHUF,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLHUF,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLIDR,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLIDR,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLILS,F,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLILS,I,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLINR,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLINR,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLJPY,F,U,8.0,0.0,32.0,28.0,12.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLJPY,I,U,8.0,0.0,32.0,28.0,12.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLKRW,F,U,8.0,0.0,32.0,28.0,12.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLKRW,I,U,8.0,0.0,32.0,28.0,12.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLLTL,F,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLLTL,I,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLLVL,F,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLLVL,I,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLMOP,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLMOP,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLMXN,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLMXN,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLMYR,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLMYR,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLNOK,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLNOK,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLNZD,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLNZD,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLPLN,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLPLN,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLROL,F,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLROL,I,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLRUB,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLRUB,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLRUR,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLRUR,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLSEK,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLSEK,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLSGD,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLSGD,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLSKK,F,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLSKK,I,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLTHB,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLTHB,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLTRY,F,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLTRY,I,U,8.0,0.0,32.0,28.0,12.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLTWD,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLTWD,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLUSD,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLUSD,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNL,NLMNLZAR,F,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNL,NLMNLZAR,I,U,8.0,0.0,32.0,28.0,12.0,2.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNY,NLMNY,F,U,1.0,0.0,32.0,31.0,9.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNY,NLMNY,I,U,1.0,0.0,32.0,31.0,9.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLMNY,NLMNYI,F,U,1.0,0.0,32.0,31.0,9.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLMNY,NLMNYI,I,U,1.0,0.0,32.0,31.0,9.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLNUM,NLNUM,F,U,1.0,0.0,32.0,31.0,6.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLNUM,NLNUM,I,U,1.0,0.0,32.0,31.0,6.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLNUM,NLNUMI,F,U,1.0,0.0,32.0,31.0,6.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLNUM,NLNUMI,I,U,1.0,0.0,32.0,31.0,6.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLPCT,NLPCT,F,U,4.0,0.0,32.0,31.0,6.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLPCT,NLPCT,I,U,1.0,0.0,32.0,31.0,6.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLPCT,NLPCTI,F,U,4.0,0.0,32.0,31.0,6.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLPCT,NLPCTI,I,U,1.0,0.0,32.0,31.0,6.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLPCT,NLPCTN,F,U,4.0,0.0,32.0,31.0,6.0,0.0
