locale,key,lineno,text
ko,GENERATEFROZENBINS_NOTE,1.0,\uae30\uc874 \uadf8\ub8f9\ud654 \uc815\uc758\uc5d0 \uc815\uc758\ub41c Interval \ubcc0\uc218\uc758 \ubc94\uc8fc \uc0dd\uc131
ko,GENERATEIMPORTBINS_NOTE,1.0,\uac00\uc838\uc628 \uadf8\ub8f9\ud654 \uc815\uc758\uc5d0 \uc815\uc758\ub41c Interval \ubcc0\uc218\uc758 \ubc94\uc8fc \uc0dd\uc131
ko,GINIORDER_VLABEL,1.0,Gini \uc21c\uc11c
ko,GINI_VLABEL,1.0,Gini \ud1b5\uacc4\ub7c9
ko,GNRESPRATE_VLABEL,1.0,\uadf8\ub8f9 \ube44\uc774\ubca4\ud2b8 \ube44\uc728
ko,GRESPRATE_VLABEL,1.0,\uadf8\ub8f9 \uc774\ubca4\ud2b8 \ube44\uc728
ko,GROUP_VLABEL,1.0,\uadf8\ub8f9
ko,GRPVAR_VLABEL,1.0,Group \ubcc0\uc218
ko,GRP_VLABEL,1.0,\uadf8\ub8f9
ko,GVALUES_VLABEL,1.0,\uadf8\ub8f9 \ubcc0\uc218
ko,HEADER_BUCKETLOG_TITLE,1.0,\ub300\ud654\uc2dd \uc2a4\ucf54\uc5b4 \ubc94\uc704 \ub85c\uadf8
ko,HEADER_BUCKETOUT_TITLE,1.0,\ub300\ud654\uc2dd \uc2a4\ucf54\uc5b4 \ubc94\uc704 \ucd9c\ub825
ko,HEADER_SCORECARDLOG_TITLE,1.0,\ub300\ud654\uc2dd \uc2a4\ucf54\uc5b4\uce74\ub4dc \ud3ec\uc778\ud2b8 \ub85c\uadf8
ko,HEADER_SCORECARDOUT_TITLE,1.0,\ub300\ud654\uc2dd \uc2a4\ucf54\uc5b4\uce74\ub4dc \ud3ec\uc778\ud2b8 \ucd9c\ub825
ko,HIGHPREDPROB_VLABEL,1.0,\uc608\uce21\ud655\ub960 \uc0c1\ud55c
ko,HIGHRANGE_VLABEL,1.0,\ub192\uc740 \ubc94\uc704
ko,HIGHTHRESHOLD_VLABEL,1.0,\uc2a4\ucf54\uc5b4 \uc0c1\ud55c
ko,INDETCOUNT_VLABEL,1.0,\ubd88\ud655\uc815 \uac1c\uc218
ko,INDEX_VLABEL,1.0,\uc778\ub371\uc2a4
ko,INFEVENTCOUNT_VLABEL,1.0,\uae30\uac01\ucd94\ub860\ub41c \uc774\ubca4\ud2b8 \uc218
ko,INFEVENTRATE_VLABEL,1.0,\uae30\uac01\ucd94\ub860\ub41c \uc774\ubca4\ud2b8 \ube44\uc728
ko,INFNEVENTCOUNT_VLABEL,1.0,\uae30\uac01\ucd94\ub860\ub41c \ube44\uc774\ubca4\ud2b8 \uc218
ko,INFOVALORDER_VLABEL,1.0,Information Value \uc21c\uc11c
ko,INFOVAL_VLABEL,1.0,Information Value
ko,INPUTVAR_VLABEL,1.0,Input \ubcc0\uc218
ko,INPUT_VLABEL,1.0,Input \ubcc0\uc218
ko,INTERCEPT_VLABEL,1.0,\uc808\ud3b8
ko,INVALID_NOTE,1.0,\uc8fc: %s\uc5d0 \ub300\ud574 \uc9c0\uc815\ub41c \uac12\uc774 \uc62c\ubc14\ub974\uc9c0 \uc54a\uc2b5\ub2c8\ub2e4.
ko,LABEL_VLABEL,1.0,\ub808\uc774\ube14
ko,LEVEL_VLABEL,1.0,\ub808\ubca8
ko,LGDVAR_VLABEL,1.0,LGD \ubcc0\uc218
ko,LOGEVENTODDS_VLABEL,1.0,\ub85c\uadf8(\uc774\ubca4\ud2b8 \uc624\uc988)
ko,LOWPREDPROB_VLABEL,1.0,\uc608\uce21\ud655\ub960 \ud558\ud55c
ko,LOWRANGE_VLABEL,1.0,\ub0ae\uc740 \ubc94\uc704
ko,LOWTHRESHOLD_VLABEL,1.0,\uc2a4\ucf54\uc5b4 \ud558\ud55c
ko,MANUALWOE_VLABEL,1.0,\uc218\ub3d9 WOE
ko,MAPPINGSPECIALVALUES_NOTE,1.0,\ud2b9\uc218 \ucf54\ub529 \uac12\uc744 \ub9e4\ud551
ko,MAREVENTRATE_VLABEL,1.0,\uc8fc\ubcc0 \uc774\ubca4\ud2b8 \ube44\uc728
ko,MARGINDETRATE_VLABEL,1.0,\uc8fc\ubcc0 \ubd88\ud655\uc815 \ube44\uc728
ko,MARNEVENTRATE_VLABEL,1.0,\uc8fc\ubcc0 \ube44\uc774\ubca4\ud2b8 \ube44\uc728
ko,MAXBINTOTAL_VLABEL,1.0,\ucd5c\ub300 \ucd1d \ud69f\uc218
ko,MAXBINWIDTH_VLABEL,1.0,\ucd5c\ub300 \uc808\uc0ac\uac12 \ucc28\ubd84
ko,MAXNUMBINS_VLABEL,1.0,\ucd5c\ub300 \uadf8\ub8f9 \uc218
ko,MIDPOINT_VLABEL,1.0,\uc911\uac04\uc810
ko,MINBINDIFF_VLABEL,1.0,\ucd5c\uc18c WOE \ucc28\ubd84
ko,MINBINTOTAL_VLABEL,1.0,\ucd5c\uc18c \ucd1d \ud69f\uc218
ko,MINBINWIDTH_VLABEL,1.0,\ucd5c\uc18c \uc808\uc0ac\uac12 \ucc28\ubd84
ko,MINNUMBINS_VLABEL,1.0,\ucd5c\uc18c \uadf8\ub8f9 \uc218
ko,MINNUMEVENT_VLABEL,1.0,\ucd5c\uc18c \uc774\ubca4\ud2b8 \uc218
ko,MINNUMNONEVENT_VLABEL,1.0,\ucd5c\uc18c \ube44\uc774\ubca4\ud2b8 \uc218
ko,MISSING_VLABEL,1.0,\uc5c6\uc74c
ko,NAME_VLABEL,1.0,\uc774\ub984
ko,NEUTRAL_VLABEL,1.0,Neutral \uc2a4\ucf54\uc5b4
ko,NEVENTCOUNT_VLABEL,1.0,\ube44\uc774\ubca4\ud2b8 \uc218
ko,NEWGINI_VLABEL,1.0,\uc0c8\ub85c\uc6b4 Gini
ko,NEWINFOVAL_VLABEL,1.0,\uc0c8\ub85c\uc6b4 Information Value
ko,NEWROLE_VLABEL,1.0,\uc0c8\ub85c\uc6b4 \uc5ed\ud560
ko,NOCODESDATA_ERROR,1.0,\uc624\ub958: \ud2b9\uc218 \ucf54\ub4dc \uc0ac\uc6a9\uc774 '\uc608'\ub85c \uc124\uc815\ub418\uc5b4 \uc788\ub294 \uacbd\uc6b0 \ucf54\ub4dc \ub370\uc774\ud130\uc14b\uc744 \uc9c0\uc815\ud574\uc57c \ud569\ub2c8\ub2e4.
ko,NOFINEDETAIL_ERROR,1.0,\uc624\ub958: finedetail \ub370\uc774\ud130\uc14b\uc774 \uc874\uc7ac\ud558\uc9c0 \uc54a\uc2b5\ub2c8\ub2e4. Freeze=Y\ub97c \uc124\uc815\ud558\uae30 \uc804\uc5d0 \ub178\ub4dc\ub97c \uc2e4\ud589\ud574\uc11c \ucd08\uae30\uac12\uc744 \uc0dd\uc131\ud569\ub2c8\ub2e4.
ko,NONBINTARGETTRANS_ERROR,1.0,\uc624\ub958: Binary\uac00 \uc544\ub2cc \ud0c0\uac9f\uc774 \uad6c\uac04 \ud0c0\uac9f\uc5d0\uc11c \uc0dd\uc131\ub418\uc5c8\uc2b5\ub2c8\ub2e4.  \uad6c\uac04 \ud0c0\uac9f \uc635\uc158 \uc18d\uc131\uc744 \ubcc0\uacbd\ud558\uc2ed\uc2dc\uc624.
ko,NONEVENTRATE_VLABEL,1.0,\ube44\uc774\ubca4\ud2b8 \ube44\uc728
ko,NORMVALUE_VLABEL,1.0,\uc815\uaddc\ud654 \uac12
ko,ORIGGINI_VLABEL,1.0,\uc6d0\ub798 Gini
ko,ORIGINFOVAL_VLABEL,1.0,\uc6d0\ub798 Information Value
ko,PARCELING_ERROR,1.0,ERROR: \ud30c\uc2ac\ub9c1(Parceling)\uc744 \uc218\ud589\ud560 \uc218 \uc5c6\uc2b5\ub2c8\ub2e4. \uc774\ubca4\ud2b8 \ube44\uc728 \uc99d\uac00 \uc18d\uc131\uc5d0 \ub300\ud55c \uac12\uc744 \ub298\ub824\ubcf4\uc2ed\uc2dc\uc624.
ko,PERCENTEVENTCOUNT_VLABEL,1.0,\uc774\ubca4\ud2b8 \uc218 \ubc31\ubd84\uc728
ko,PERCENTSAMPLE_VLABEL,1.0,\ud45c\ubcf8 \ubc31\ubd84\uc728
ko,PERCENT_VLABEL,1.0,\ubc31\ubd84\uc728
ko,POPPERCENTAGE_VLABEL,1.0,\ubaa8\uc9d1\ub2e8 \ubc31\ubd84\uc728
ko,POSTERIORVAR_VLABEL,1.0,\uc0ac\ud6c4 \ubcc0\uc218
ko,PPERCENT_VLABEL,1.0,\ubaa8\uc9d1\ub2e8 \ubc31\ubd84\uc728
ko,PREDEFINED_VLABEL,1.0,\uc0ac\uc804 \uc815\uc758\ub41c \uadf8\ub8f9\ud654
ko,PREDICTEDODDS_VLABEL,1.0,\uc608\uce21 \uc624\uc988
ko,PROCGRPVAR_VLABEL,1.0,Arbor\uc5d0\uc11c \uc0dd\uc131\ub41c Group \ubcc0\uc218
ko,PROCLEVEL_VLABEL,1.0,\ub300\ud654\uc2dd \ub808\ubca8
ko,PROCVAR_VLABEL,1.0,Arbor\uc5d0\uc11c \uc0ac\uc6a9\ub418\ub294 Input
ko,PROCWOEVAR_VLABEL,1.0,Arbor\uc5d0\uc11c \uc0dd\uc131\ub41c WOE \ubcc0\uc218
ko,PROPPOP_VLABEL,1.0,\ubaa8\uc9d1\ub2e8 \ube44\uc728
ko,PROPTOTEVENTCOUNT_VLABEL,1.0,\ucd1d \uc774\ubca4\ud2b8 \uc218\uc758 \ube44\uc728
ko,RANGETOOSMALL_NOTE,1.0,\ubc94\uc704\uac00 \uc9c0\uc815\ub41c \ubc84\ud0b7\uc758 \uc218\uc5d0 \ube44\ud574 \ub108\ubb34 \uc791\uc74c
ko,REJECTTOTAL_VLABEL,1.0,\uae30\uac01 \ucd1d \ud569\uacc4
ko,REJEVENTRATE_TITLE,1.0,\uae30\uac01 \ucd94\ub860 : \uc774\ubca4\ud2b8 \ube44\uc728
ko,RESETNUMBUCKETS_NOTE,1.0,\ubc84\ud0b7 \uc218\ub294 %#1s\uc5d0\uc11c %#2s(\uc73c)\ub85c \uc7ac\uc124\uc815\ub429\ub2c8\ub2e4.
ko,RESET_NOTE,1.0,%s\uc5d0 \ub300\ud55c \uac12\uc774 \uae30\ubcf8\uac12\uc73c\ub85c \uc7ac\uc124\uc815\ub429\ub2c8\ub2e4.
ko,ROLE_VLABEL,1.0,\uc5ed\ud560
ko,SATURATED_VLABEL,1.0,\ud3ec\ud654
ko,SCOREBUCKET_VLABEL,1.0,\uc2a4\ucf54\uc5b4 \ubc84\ud0b7
ko,SCORECARD_TITLE,1.0,\uc2a4\ucf54\uc5b4\uce74\ub4dc
ko,SCPTS_VLABEL,1.0,\uc2a4\ucf54\uc5b4\uce74\ub4dc \ud3ec\uc778\ud2b8
ko,SIGN_VLABEL,1.0,\uc0ac\uc778
ko,SPECIALCODEVALUES_NOTE,1.0,\ud2b9\uc218 \ucf54\ub4dc \uac12
ko,SUMSTATS_TITLE,1.0,\uc694\uc57d\ud1b5\uacc4\ub7c9
ko,TARGETOUTOFRANGE_ERROR,1.0,\uc624\ub958:  \uc9c0\uc815\ub41c \ubc94\uc704 \ubc16\uc5d0 \uad6c\uac04 \ud0c0\uac9f \uac12\uc774 \uc788\uc2b5\ub2c8\ub2e4.
ko,TEFFECTNUM_VLABEL,1.0,TScore \ubc88\ud638
ko,TESTEVENTRATE_VLABEL,1.0,\ud14c\uc2a4\ud2b8\uc6a9 \ub370\uc774\ud130 \uc774\ubca4\ud2b8 \ube44\uc728
ko,TRAINEVENTRATE_VLABEL,1.0,\ud559\uc2b5\uc6a9 \ub370\uc774\ud130 \uc774\ubca4\ud2b8 \ube44\uc728
ko,TVALUE_VLABEL,1.0,T \uac12
ko,TYPE_VLABEL,1.0,\uc720\ud615
ko,VALIDEVENTRATE_VLABEL,1.0,\uac80\uc99d\uc6a9 \ub370\uc774\ud130 \uc774\ubca4\ud2b8 \ube44\uc728
ko,VALUE_VLABEL,1.0,\uac12
ko,VARIABLE_VLABEL,1.0,\ubcc0\uc218
ko,WOEVAR_VLABEL,1.0,WOE \ubcc0\uc218
ko,WTAVG_VLABEL,1.0,\uac00\uc911 \ud3c9\uade0
ko,WTEV_VLABEL,1.0,WOE(Weight of Evidence)
pl,ABSCOEFF_VLABEL,1.0,Wsp\u00f3\u0142czynnik bezwzgl\u0119dny
pl,ABSTVALUE_VLABEL,1.0,Bezwzgl\u0119dna warto\u015b\u0107 T
pl,ACCEPTEVENTCOUNT_VLABEL,1.0,Liczba akceptacji
pl,ACCEPTEVENTRATE_VLABEL,1.0,Cz\u0119sto\u015b\u0107 akceptacji
pl,ACCEPTNEVENTCOUNT_VLABEL,1.0,Liczba nieakceptacji
pl,ACCEPTTOTAL_VLABEL,1.0,Razem akceptacji
pl,ACTUALINFERRED_VLABEL,1.0,Akceptacje / Domniemane
pl,ADAVGMARGPROFIT_VLABEL,1.0,Skorygowany zysk kra\u0144cowy
pl,ADAVGTOTALPROFIT_VLABEL,1.0,Skorygowany zysk ca\u0142kowity
pl,ADCOUNT_VLABEL,1.0,Skorygowana liczba wyst\u0105pie\u0144
pl,ADCUMAPPROVALRATE_VLABEL,1.0,Skorygowana stopa aprobaty
pl,ADCUMCOUNT,1.0,Skorygowana skumulowana liczba wyst\u0105pie\u0144
pl,ADCUMEVENTRATE_VLABEL,1.0,Skorygowana cz\u0119sto\u015b\u0107 wyst\u0119powania
pl,ADCUMNEVENTCOUNT_VLABEL,1.0,Skorygowana skumulowana liczba niewyst\u0105pie\u0144
pl,ADCUMNEVENTRATE_VLABEL,1.0,Skorygowana skumulowana cz\u0119sto\u015b\u0107 niewyst\u0119powania
pl,ADEMPIRICALODDS_VLABEL,1.0,Skorygowane prawdopodobie\u0144stwo empiryczne
pl,ADEVENTODDS_VLABEL,1.0,Skorygowane prawdopodobie\u0144stwo zdarzenia
pl,ADJCUMINDETRATE_VLABEL,1.0,Skorygowany skumulowany wsp\u00f3\u0142czynnik nieokre\u015blono\u015bci
pl,ADJMARGINDETRATE_VLABEL,1.0,Skorygowany brzegowy wsp\u00f3\u0142czynnik nieokre\u015blono\u015bci
pl,ADLOGEVENTODDS_VLABEL,1.0,Skorygowany log(prawdopodobie\u0144stwo zdarzenia)
pl,ADMAREVENTRATE_VLABEL,1.0,Skorygowana brzegowa cz\u0119sto\u015b\u0107 wyst\u0119powania
pl,ADMARNEVENTRATE_VLABEL,1.0,Skorygowana brzegowa cz\u0119sto\u015b\u0107 niewyst\u0119powania
pl,ADNEVENTCOUNT_VLABEL,1.0,Skorygowana liczba niewyst\u0105pie\u0144
pl,ADPOPPERCENTAGE_VLABEL,1.0,Skorygowany procent populacji
pl,ADPROPPOP_VLABEL,1.0,Skorygowany u\u0142amek populacji
pl,ADPROPTOTEVENTCOUNT_VLABEL,1.0,Skorygowany u\u0142amek ca\u0142kowitej liczby wyst\u0105pie\u0144
pl,ADVERSECOUNT_VLABEL,1.0,Liczba niesprzyjaj\u0105cych przyczyn %s
pl,ADVERSE_RULE_VLABEL,1.0,Niesprzyjaj\u0105ca regu\u0142a %s
pl,ADVERSE_VALUE_VLABEL,1.0,Niesprzyjaj\u0105ca r\u00f3\u017cnica %s
pl,ADVERSE_VLABEL,1.0,Niesprzyjaj\u0105ca zmienna %s
pl,APPLYMAXBINTOTAL_VLABEL,1.0,Zastosuj maksymaln\u0105 ca\u0142kowit\u0105 liczb\u0119
pl,APPLYMAXBINWIDTH_VLABEL,1.0,Zastosuj maksymaln\u0105 r\u00f3\u017cnic\u0119 obci\u0119cia
pl,APPLYMAXNUMBINS_VLABEL,1.0,Zastosuj maksimum grup
pl,APPLYMINBINDIFF_VLABEL,1.0,Zastosuj minimaln\u0105 r\u00f3\u017cnic\u0119 WOE
pl,APPLYMINBINTOTAL_VLABEL,1.0,Zastosuj minimaln\u0105 ca\u0142kowit\u0105 liczb\u0119
pl,APPLYMINBINWIDTH_VLABEL,1.0,Zastosuj minimaln\u0105 r\u00f3\u017cnic\u0119 odci\u0119cia
pl,APPLYMINNUMBINS_VLABEL,1.0,Zastosuj minimum grup
pl,APPLYMINNUMEVENT_VLABEL,1.0,Zastosuj minimaln\u0105 liczb\u0119 wyst\u0105pie\u0144
pl,APPLYMINNUMNONEVENT_VLABEL,1.0,Zastosuj minimaln\u0105 liczb\u0119 niewyst\u0105pie\u0144
pl,APPLYMONOTONICITY_VLABEL,1.0,Zastosuj monotoniczne WOE
pl,ARATIO_VLABEL,1.0,Wsp\u00f3\u0142czynnik dok\u0142adno\u015bci
pl,ATTEVENTRATE_TITLE,1.0,Cz\u0119sto\u015b\u0107 wyst\u0119powania cechy i \u015bredni wynik punktowy
pl,ATTPROPBYSCORE_TITLE,1.0,Udzia\u0142 cechy od wyniku punktowego
pl,AUGEVENTRATE_VLABEL,1.0,Rozszerzona cz\u0119sto\u015b\u0107 wyst\u0119powania w danych
pl,AVGMARGPROFIT_VLABEL,1.0,\u015aredni zysk kra\u0144cowy
pl,AVGSCPTS_VLABEL,1.0,\u015arednia punktacja karty wynik\u00f3w
pl,AVGTOTALPROFIT_VLABEL,1.0,\u015aredni zysk ca\u0142kowity
pl,BASELINE_VLABEL,1.0,Podstawa
pl,BUCKET_VLABEL,1.0,Kube\u0142ek
pl,CALCROLE_VLABEL,1.0,Wyliczana rola
pl,CALCWOE_VLABEL,1.0,WOE wyliczane
pl,CCFVAR_VLABEL,1.0,Zmienna CCF
pl,CHARANALYSIS_TITLE,1.0,Analiza charakterystyki: %s
pl,CODESWRONGTYPE_ERROR,1.0,Error:  Variables expected in the Codes Dataset are not of the correct type or do not exist.
pl,COEFF_VLABEL,1.0,Wsp\u00f3\u0142czynnik
pl,COUNT_VLABEL,1.0,Liczba
pl,CUMAPPROVALRATE_VLABEL,1.0,Skumulowana stopa aprobaty
pl,CUMCOUNT_VLABEL,1.0,\u0141\u0105czna liczba
pl,CUMEVENTCOUNT_VLABEL,1.0,Skumulowana liczba wyst\u0105pie\u0144
pl,CUMEVENTRATE_TITLE,1.0,Skumulowana cz\u0119sto\u015b\u0107 wyst\u0119powania od wyniku punktowego
pl,CUMEVENTRATE_VLABEL,1.0,Skumulowana cz\u0119sto\u015b\u0107 wyst\u0119powania
pl,CUMINDETCOUNT_VLABEL,1.0,Skumulowana liczba nieokre\u015blonych
pl,CUMINDETRATE_VLABEL,1.0,Skumulowany wsp\u00f3\u0142czynnik nieokre\u015blono\u015bci
pl,CUMNEVENTCOUNT_VLABEL,1.0,Skumulowana liczba niewyst\u0105pie\u0144
pl,CUMNEVENTRATE_VLABEL,1.0,Skumulowana cz\u0119sto\u015b\u0107 niewyst\u0119powania
pl,CUTOFFOUTOFRANGE_ERROR,1.0,"Error: Podana przez u\u017cytkownika warto\u015b\u0107 obci\u0119cia musi mie\u015bci\u0107 si\u0119 w zakresie warto\u015bci docelowych, [%#1s,%#2s)."
pl,CUTOFFSCORE_VLABEL,1.0,Wynik punktowy obci\u0119cia
pl,DATAROLE_VLABEL,1.0,Rola danych
pl,DISPVAR_VLABEL,1.0,Zmienna
pl,DISPWOE_VLABEL,1.0,Nowe WOE
pl,EFFECTNUM_VLABEL,1.0,Numer efektu
pl,EFFECT_VLABEL,1.0,Efekt
pl,EFFLABEL_VLABEL,1.0,Etykieta efektu
pl,EMCCF_VLABEL,1.0,\u015arednie CCF
pl,EMEXPOSURE_VLABEL,1.0,\u015arednia ekspozycja
pl,EMLGD_VLABEL,1.0,\u015arednie LGD
pl,EMPD_VLABEL,1.0,\u015arednie prawdopodobie\u0144stwo przewidywane
pl,EMPIRICALODDS_VLABEL,1.0,Prawdopodobie\u0144stwo empiryczne
pl,ERATE_VLABEL,1.0,Cz\u0119sto\u015b\u0107 wyst\u0119powania
pl,EVENTCOUNT_VLABEL,1.0,Liczba wyst\u0105pie\u0144
pl,EVENTODDS_VLABEL,1.0,Prawdopodobie\u0144stwo zdarzenia
pl,EVENTRATETARGET_VLABEL,1.0,Cz\u0119sto\u015b\u0107 wyst\u0119powania %#1s = %#2s
pl,EVENTRATE_VLABEL,1.0,Cz\u0119sto\u015b\u0107 wyst\u0119powania
pl,EXPORTROLE_VLABEL,1.0,Eksportowana rola
pl,EXPOSUREVAR_VLABEL,1.0,Zmienna ekspozycji
pl,FORMAT_VLABEL,1.0,Format
pl,FREQ_VLABEL,1.0,Liczebno\u015b\u0107
pl,GENERATEBINS_NOTE,1.0,Generowanie klas zmiennych przedzia\u0142owych
pl,GENERATEFROZENBINS_NOTE,1.0,Generowanie klas zmiennych przedzia\u0142owych zdefiniowanych w zablokowanych definicjach grupowa\u0144
pl,GENERATEIMPORTBINS_NOTE,1.0,Generowanie klas zmiennych przedzia\u0142owych zdefiniowanych w importowanych definicjach grupowa\u0144
pl,GINIORDER_VLABEL,1.0,Porz\u0105dek Giniego
pl,GINI_VLABEL,1.0,Statystyka Giniego
pl,GNRESPRATE_VLABEL,1.0,Cz\u0119sto\u015b\u0107 niewyst\u0119powania w grupie
pl,GRESPRATE_VLABEL,1.0,Cz\u0119sto\u015b\u0107 wyst\u0119powania w grupie
pl,GROUP_VLABEL,1.0,Grupa
pl,GRPVAR_VLABEL,1.0,Zmienna grupuj\u0105ca
pl,GRP_VLABEL,1.0,Grupa
pl,GVALUES_VLABEL,1.0,Warto\u015bci grup
pl,HEADER_BUCKETLOG_TITLE,1.0,Interaktywny log zakres\u00f3w punktacji
pl,HEADER_BUCKETOUT_TITLE,1.0,Interaktywne wyniki zakres\u00f3w punktacji
pl,HEADER_SCORECARDLOG_TITLE,1.0,Interaktywny log punkt\u00f3w karty wynik\u00f3w
pl,HEADER_SCORECARDOUT_TITLE,1.0,Interaktywne wyniki punkt\u00f3w karty wynik\u00f3w
pl,HIGHPREDPROB_VLABEL,1.0,G\u00f3rny pr\u00f3g prawdopodobie\u0144stwa przewidywanego
pl,HIGHRANGE_VLABEL,1.0,G\u00f3rny zakres
pl,HIGHTHRESHOLD_VLABEL,1.0,G\u00f3rny pr\u00f3g wyniku punktowego
pl,INDETCOUNT_VLABEL,1.0,Liczba nieokre\u015blonych
pl,INDEX_VLABEL,1.0,Indeks
pl,INFEVENTCOUNT_VLABEL,1.0,Domniemana liczba odrzuce\u0144
pl,INFEVENTRATE_VLABEL,1.0,Domniemana cz\u0119sto\u015b\u0107 odrzuce\u0144
pl,INFNEVENTCOUNT_VLABEL,1.0,Domniemana liczba nieodrzuce\u0144
pl,INFOVALORDER_VLABEL,1.0,Porz\u0105dek warto\u015bci informacji
pl,INFOVAL_VLABEL,1.0,Warto\u015b\u0107 informacji
pl,INPUTVAR_VLABEL,1.0,Zmienna wej\u015bciowa
pl,INPUT_VLABEL,1.0,Zmienna wej\u015bciowa
pl,INTERCEPT_VLABEL,1.0,Wyraz wolny
pl,INVALID_NOTE,1.0,Note: Warto\u015b\u0107 podana dla %s nie jest prawid\u0142owa.
pl,LABEL_VLABEL,1.0,Etykieta
pl,LEVEL_VLABEL,1.0,Poziom
pl,LGDVAR_VLABEL,1.0,Zmienna LGD
pl,LOGEVENTODDS_VLABEL,1.0,Log(prawdopodobie\u0144stwo zdarzenia)
pl,LOWPREDPROB_VLABEL,1.0,Dolny pr\u00f3g prawdopodobie\u0144stwa przewidywanego
pl,LOWRANGE_VLABEL,1.0,Dolny zakres
pl,LOWTHRESHOLD_VLABEL,1.0,Dolny pr\u00f3g wyniku punktowego
pl,MANUALWOE_VLABEL,1.0,WOE r\u0119czne
pl,MAPPINGSPECIALVALUES_NOTE,1.0,Mapowanie zakodowanych warto\u015bci specjalnych
pl,MAREVENTRATE_VLABEL,1.0,Brzegowa cz\u0119sto\u015b\u0107 wyst\u0119powania
pl,MARGINDETRATE_VLABEL,1.0,Brzegowy wsp\u00f3\u0142czynnik nieokre\u015blono\u015bci
pl,MARNEVENTRATE_VLABEL,1.0,Brzegowa cz\u0119sto\u015b\u0107 niewyst\u0119powania
pl,MAXBINTOTAL_VLABEL,1.0,Maksymalna ca\u0142kowita liczba
pl,MAXBINWIDTH_VLABEL,1.0,Maksymalna r\u00f3\u017cnica obci\u0119cia
pl,MAXNUMBINS_VLABEL,1.0,Maksymalna liczba grup
pl,MIDPOINT_VLABEL,1.0,Punkt \u015brodkowy
pl,MINBINDIFF_VLABEL,1.0,Minimalna r\u00f3\u017cnica WOE
pl,MINBINTOTAL_VLABEL,1.0,Minimalna ca\u0142kowita liczba
pl,MINBINWIDTH_VLABEL,1.0,Minimalna r\u00f3\u017cnica obci\u0119cia
pl,MINNUMBINS_VLABEL,1.0,Minimalna liczba grup
pl,MINNUMEVENT_VLABEL,1.0,Minimalna liczba wyst\u0105pie\u0144
pl,MINNUMNONEVENT_VLABEL,1.0,Minimalna liczba niewyst\u0105pie\u0144
pl,MISSING_VLABEL,1.0,Brak danych
pl,NAME_VLABEL,1.0,Nazwa
pl,NEUTRAL_VLABEL,1.0,Neutralny wynik punktowy
pl,NEVENTCOUNT_VLABEL,1.0,Liczba niewyst\u0105pie\u0144
pl,NEWGINI_VLABEL,1.0,Gini nowy
pl,NEWINFOVAL_VLABEL,1.0,Warto\u015b\u0107 informacji nowa
pl,NEWROLE_VLABEL,1.0,Nowa rola
pl,NOCODESDATA_ERROR,1.0,Error:  Must specify a Codes Dataset if Use Special Codes is set to Yes.
pl,NOFINEDETAIL_ERROR,1.0,Error:  No finedetail dataset exists.  Must run node prior to setting Freeze= Y to create initial values.
pl,NONBINTARGETTRANS_ERROR,1.0,Error: Z przedzia\u0142owej zmiennej celu utworzono niebinarn\u0105 zmienn\u0105 celu. Zmodyfikuj w\u0142a\u015bciwo\u015b\u0107 Opcje przedzia\u0142owych zmiennych celu.
pl,NONEVENTRATE_VLABEL,1.0,Cz\u0119sto\u015b\u0107 niewyst\u0119powania
pl,NORMVALUE_VLABEL,1.0,Warto\u015b\u0107 znormalizowana
pl,ORIGGINI_VLABEL,1.0,Gini pierwotny
pl,ORIGINFOVAL_VLABEL,1.0,Warto\u015bci informacji pierwotna
pl,PARCELING_ERROR,1.0,ERROR: Parcelacji nie uda\u0142o si\u0119 wykona\u0107. Spr\u00f3buj zwi\u0119kszy\u0107 warto\u015b\u0107 w\u0142a\u015bciwo\u015bci Wzrost cz\u0119sto\u015bci wyst\u0119powania.
pl,PERCENTEVENTCOUNT_VLABEL,1.0,Procentowa liczba wyst\u0105pie\u0144
pl,PERCENTSAMPLE_VLABEL,1.0,Pr\u00f3ba procentowa
pl,PERCENT_VLABEL,1.0,Procent
pl,POPPERCENTAGE_VLABEL,1.0,Procent populacji
pl,POSTERIORVAR_VLABEL,1.0,Zmienna prawdopodobie\u0144stwa a posteriori
pl,PPERCENT_VLABEL,1.0,Procent populacji
pl,PREDEFINED_VLABEL,1.0,Predefiniowane grupowanie
pl,PREDICTEDODDS_VLABEL,1.0,Prawdopodobie\u0144stwo przewidywane
pl,PROCGRPVAR_VLABEL,1.0,Zmienna grupuj\u0105ca wygenerowana przez Arbor
pl,PROCLEVEL_VLABEL,1.0,Poziom interakcyjno\u015bci
pl,PROCVAR_VLABEL,1.0,Zmienna wej\u015bciowa u\u017cywana przez Arbor
pl,PROCWOEVAR_VLABEL,1.0,Zmienna WOE wygenerowana przez Arbor
pl,PROPPOP_VLABEL,1.0,U\u0142amek populacji
pl,PROPTOTEVENTCOUNT_VLABEL,1.0,U\u0142amek ca\u0142kowitej liczby wyst\u0105pie\u0144
pl,RANGETOOSMALL_NOTE,1.0,Zakres za ma\u0142y dla podanej liczby kube\u0142k\u00f3w
pl,REJECTTOTAL_VLABEL,1.0,Razem odrzuce\u0144
pl,REJEVENTRATE_TITLE,1.0,Wnioskowanie o odrzuceniu: Cz\u0119sto\u015bci wyst\u0119powania
